,date,high,low,close,open,volume,daily_williams_r_14,daily_ultimate_oscillator_28,daily_tsi_25,daily_stoch_signal_14,daily_Volume_ROC_12,daily_Price_ROC_12,daily_PVO_26,daily_PPO_26,daily_KAMA_10,daily_awesomeoscillator_34,daily_aroon_25,daily_aroon_down_25,daily_aroon_up_25,daily_adx_pos_14,daily_adx_neg_14,daily_adx_14,daily_mfi_14,daily_stochrsi_14,close_VIX,close_VIX3M,VIX3M/VIX,beginning_balance,beginning_cash,shares_owned,ending_cash,ending_balance,draw_down,actions,ending_balance_percent_change,next_day_change
10,2006-07-31,25.991301281942683,25.887709383911723,95.34228515625,25.93036605639067,10073376.155266982,95.3972985004411,1.0030020382993807,0.05673410132077971,96.09912243243274,-53.030267832332164,3.104843616766299,-2.2306923352596177,0.2836190612281035,0.9855596085992876,-0.01935203982511169,0.36,0.6,0.96,0.0007544222582756122,0.0009327504118952703,0.07851243893518975,0.5599616762178417,0.00966350404452772,14.949999809265137,15.25,1.0200669026463092,,,,,,,,,
11,2006-08-01,26.001617311455554,25.842398986757907,94.87246704101562,25.993452069501743,13314265.400210373,95.21714598835713,1.0032874535623855,0.06453778834735184,96.75112127177715,-38.66032844507066,2.9954863827409945,-4.033635058299437,0.31555304405291573,0.9912722505122502,-0.014073994923968769,0.35999999999999993,0.56,0.92,0.0006994750105597407,0.0009122986661710241,0.08233606036742358,0.567495644182401,0.008025329228998797,15.050000190734863,15.390000343322754,1.0225913719786663,,,,,,,,,
12,2006-08-02,26.046006079193145,25.86149759657892,95.51377868652344,25.867580021824896,13132672.948651636,101.69406204307558,1.0027686791126191,0.08126620137803267,98.21293675810276,-23.146110694456322,3.8430235490224183,-5.5531043120322625,0.39107832522469477,0.9856022025954202,-0.01923864404119513,0.48,0.52,1.0,0.0006954097202070889,0.0008463789931328329,0.08344907485056026,0.6351714124279171,0.009716324221423277,14.34000015258789,15.0600004196167,1.050209223107914,,,,,,,,,
13,2006-08-03,25.99524735261926,25.71214050629259,95.7673568725586,25.750561058736846,12880093.710784394,101.79624490058639,1.002866887291051,0.09894068628789027,100.2270082217261,-49.91757922881692,3.5895998259039796,-6.865777320779232,0.46697114996110584,0.9853026230399894,-0.05465055561183618,0.52,0.48,1.0,0.0006446700468388203,0.0009407471318688334,0.0908277315948544,0.7072319129030861,0.01,14.460000038146973,15.050000190734863,1.0408022234461556,,,,,,,,,
14,2006-08-04,26.21811318982496,25.823111694239895,95.60325622558594,26.14721695169081,19505928.90357207,101.73018015175188,1.0024636663203423,0.11018165189059193,102.81266940232109,-29.316311331878875,1.996960336889483,-4.566903381640981,0.5070826363402846,0.9897612186157854,-0.0241531203996459,0.52,0.44,0.96,0.0008301858268697361,0.0008720821421095788,0.0860980405086437,0.7759552774687839,0.009264274883229295,14.34000015258789,15.09000015258789,1.0523012546736026,,,,,,,,,
15,2006-08-07,26.005505362232487,25.86743734747797,95.37956237792969,25.968957901000977,9213457.226758964,101.63975781826983,1.0021365689585755,0.11490254811192932,102.98799406922019,-60.548564128625436,2.4593593367247713,-7.82633218317529,0.5137972390578176,0.9927536981092415,-0.018585630634731842,0.52,0.4,0.92,0.0007698523314758822,0.000808703845105375,0.08170618450001946,0.722539276994675,0.008118933792616403,15.229999542236328,15.350000381469727,1.0078792411582553,,,,,,,,,
16,2006-08-08,26.182971591160932,25.875198426523013,95.01415252685547,26.107555347534163,18527682.0107987,107.97892557633837,1.0000295775023447,0.1111461931253943,105.17597433972036,-12.925619315671987,2.7914835987276785,-5.630205802421538,0.48243861599898735,0.9966641204928987,0.0021384674754330035,0.52,0.36,0.88,0.0008989047311945594,0.0007501854183146784,0.08231164602293753,0.6317915255129216,0.006347573762265302,15.229999542236328,15.470000267028809,1.015758419698366,,,,,,,,,
17,2006-08-09,26.300268201940558,25.893287830948807,94.6934814453125,26.21437033822709,16138179.202771552,103.84674468994042,0.9996969389494161,0.10116172416735267,105.911871502055,-15.559097739920949,0.6101051044149918,-5.051970921635191,0.4254102457812077,1.000038962464015,0.025884489109532893,0.52,0.32,0.84,0.00095630471760093,0.0006962297030646335,0.08767363445504489,0.6514091924097903,0.0048324393527945445,15.199999809265137,15.579999923706055,1.0250000078427166,,,,,,,,,
18,2006-08-10,25.99546251848123,25.746721373341703,94.98432159423828,25.80788778971347,14133845.108587539,103.96902104642373,1.0008905503873307,0.09803507508367916,106.22301420812202,-27.80124523294687,0.5605641504686647,-5.5517179132204415,0.4003419815170697,0.9970387358271864,0.03279482066704986,0.52,0.28,0.8,0.0008877189930170598,0.000798757224741319,0.08517909539624338,0.6718690813335919,0.0024532573126751674,14.460000038146973,15.279999732971191,1.0567081391881725,,,,,,,,,
19,2006-08-11,26.007804977542623,25.842189733504814,94.71585845947266,26.00167131071687,9708394.867392642,122.81763973326275,0.9991943007018879,0.0894548909331766,111.35697660459483,-43.904810626636234,0.14193755409070305,-8.226998614039463,0.3535631388702786,0.9998704460972025,0.01634576531881038,0.52,0.24,0.76,0.0008367358140350811,0.0007413367781589973,0.08341293728169892,0.6107127341974233,0.0,14.300000190734863,15.279999732971191,1.0685314356059437,,,,,,,,,
20,2006-08-14,26.183476702952742,25.93013982706286,94.7904281616211,26.075194789267922,11816682.785175553,122.8547816036031,0.9989505658793648,0.08369144431974856,117.64078965540752,-33.922870601506276,0.31571377254704763,-9.218301137635217,0.31915897683216815,0.9991111830533626,0.03578218998628202,0.52,0.2,0.72,0.0009595307328550143,0.0006883235114000628,0.08921073069333589,0.5957906976191534,0.0006831989803461708,14.260000228881836,15.279999732971191,1.071528715828733,,,,,,,,,
21,2006-08-15,26.017409242496406,25.821578396031907,95.92394256591797,25.89223916952831,13757308.801007153,123.41225491923441,1.0008401469147636,0.10091337453890997,123.07120494508956,-17.45662082830417,0.5078816666813223,-8.855505899949248,0.3838259280215536,0.9879999031460824,0.01914048603256191,0.84,0.16,1.0,0.0008907503763211013,0.0007518145407961597,0.08888029883281169,0.588767499747963,0.009899320828246417,13.420000076293945,14.520000457763672,1.0819672410742267,,,,,,,,,
22,2006-08-16,26.007000811703087,25.83680980756143,96.72186279296875,25.892875134761436,14363537.071340663,123.79684346717525,1.0024106964062915,0.12999189562255326,123.23138974030465,42.58910667036415,1.4469735379824953,-8.138309892064886,0.4968192303380383,0.9811227098005035,-0.017756358823632468,0.88,0.12,1.0,0.0008259566743221476,0.0006971271125224653,0.0885734692480392,0.58173801087616,0.01,12.40999984741211,14.029999732971191,1.1305398795711432,,,,,,,,,
23,2006-08-17,26.036860313275568,25.86111307253022,96.96797943115234,25.879086702706843,14178336.166897804,123.9141916913914,1.0029229371887438,0.1578725048451668,124.19137521456206,6.489811797455815,2.208767680965626,-7.5865380244937946,0.5998667391034037,0.9799742871288579,-0.0076513829899163,0.92,0.08,1.0,0.0007962656945114728,0.0006459661536506707,0.08969059014040638,0.5766442919924697,0.01,12.239999771118164,13.380000114440918,1.0931372846928258,,,,,,,,,
24,2006-08-18,25.968957901000977,25.75037949668999,97.46014404296875,25.86960463213619,11582286.153796308,124.14707777327894,1.0040421021208532,0.18923517629377973,124.45758396528915,-11.805569215934144,2.037784896808753,-8.533030026288113,0.7143716453592894,0.9777434545713022,-0.017322683853105758,0.96,0.04,1.0,0.0007376713259604413,0.0007128486128068395,0.08450647485716872,0.580299145308611,0.01,11.640000343322754,13.100000381469727,1.1254295528422813,,,,,,,,,
25,2006-08-21,25.998890929795664,25.903102192583617,97.04255676269531,25.97893354721984,8408250.54608241,123.94963259688909,1.0032577485361396,0.20362720561485886,125.18044091924423,-34.719026624454976,1.3315600761892987,-11.111071929837674,0.7607332940795215,0.9834868775042814,-0.03879349766024731,0.8,0.16,0.96,0.0007141177377640445,0.0006602744805270342,0.08126858731402936,0.59500831984595,0.007499152055755865,12.220000267028809,13.420000076293945,1.0981996549135025,,,,,,,,,
26,2006-08-22,26.048790527062447,25.881143534985007,97.03510284423828,25.943014962171386,12142244.55187068,123.94609276952136,1.0034721989228255,0.21510504043165252,125.22926284675222,-37.75100579984632,1.497696496104433,-10.869234971102989,0.7875205202823395,0.985752815400026,-0.030092412557305437,0.8,0.12,0.92,0.00071317335481549,0.0006119396430513058,0.08092056580220885,0.5931361649285918,0.007454080156236783,12.1899995803833,13.430000305175781,1.1017227865034505,,,,,,,,,
27,2006-08-23,26.10504836164193,25.854884992726706,96.76663970947266,26.053012426506246,13327123.263311666,131.55334098366114,1.0029162456306009,0.21716294141054804,127.74886736764448,44.64845209901488,1.4542710167266724,-9.84453608567191,0.7770881879736854,0.9901224040316376,-0.01865410648253274,0.8,0.08,0.88,0.0007188149380089739,0.0005672115628630583,0.08356089036708711,0.5225725219251081,0.00578422264079812,12.399999618530273,13.5600004196167,1.0935484545784135,,,,,,,,,
28,2006-08-24,26.059095568640682,25.918882777353584,96.6845932006836,26.037062391982108,11614023.577787228,131.5116748711907,1.0015364196681948,0.21655500746090514,130.2249860231434,-37.31529086575377,1.7580966933909976,-9.976339567697627,0.753172577002037,0.991975476042308,-0.009342491397497099,0.8,0.04,0.84,0.0006665895533277229,0.0005260008972246559,0.08601262032018835,0.4365090903790235,0.0052660907129029174,12.399999618530273,13.579999923706055,1.0951613178610438,,,,,,,,,
29,2006-08-25,26.056981975356724,25.916945062779742,96.80387115478516,25.934949154559124,8353438.3060498675,131.57222512842458,1.0008287562002653,0.21827026485222362,132.50788357060162,-48.23803725878036,2.2286536277488658,-12.063671673858924,0.7356707369321551,0.9923076780582328,0.01600840280118021,0.76,0.04,0.8,0.0006182686421452997,0.0004898560909233495,0.08814620164400642,0.485568840008572,0.005781691217535444,12.3100004196167,13.510000228881836,1.0974817033598852,,,,,,,,,
30,2006-08-28,26.046610853195983,25.811668139890184,97.26626586914062,25.813658072741816,10489026.546695607,131.80555143322837,1.0012559961057628,0.22849527633824201,132.18727301121012,-25.787876787169463,2.402443094398819,-12.28633941335014,0.7517500452015642,0.9899356391994242,0.008401964352859892,0.72,0.04,0.76,0.0005733662660023005,0.0005619795387617665,0.08256642317917207,0.5700546328428533,0.007712501364831894,12.180000305175781,13.359999656677246,1.0968800756926118,,,,,,,,,
31,2006-08-29,26.01867638303661,25.815824126650135,97.37812805175781,25.951059975766224,12293948.715129467,167.39702394523468,1.0009978937826496,0.23915803807765593,144.3094194226322,26.63214550966466,2.8107960330891126,-11.155210313468041,0.7648682714594899,0.9902171588198041,0.003469728284951401,0.64,0.08,0.72,0.0005315258992612329,0.0005209700978563714,0.07738520031896873,0.6568734502991427,0.00816395532830435,12.279999732971191,13.380000114440918,1.0895765802434245,,,,,,,,,
32,2006-08-30,26.04448165940068,25.94709504213644,97.43779754638672,26.010694156194997,9947982.84265942,168.8489498738185,1.0015285391746571,0.24927611168293728,156.9319558762323,-15.814082314712582,2.7928657313919554,-11.701677947132364,0.7712052438893576,0.9902846112806553,0.011019013862380689,0.64,0.04,0.68,0.0005191234429253606,0.0004830214376847976,0.07443088147345647,0.7346853592985799,0.00841474516476658,12.220000267028809,13.319999694824219,1.0900163178198412,,,,,,,,,
33,2006-08-31,26.038533022018704,25.957031430696606,97.42288970947266,26.01070358024795,7456394.719113128,168.83945546129482,1.0014663130485963,0.2573497400952757,169.37123784968622,-45.80048447726014,1.5626413004497037,-13.78369643117003,0.7660246143556461,0.990815143663391,0.012084472195805773,0.28,0.36,0.64,0.0004813383038756388,0.00044786403449747765,0.07168758540262365,0.7442364865835761,0.008225838348976732,12.3100004196167,13.300000190734863,1.080422399461542,,,,,,,,,
34,2006-09-01,26.000575070558256,25.85434792274029,98.00454711914062,25.913629361865368,9641929.188519951,206.85049834889972,1.0026015292187946,0.2760080362474387,181.8738294145511,-32.872180851899365,1.326157591606187,-13.828264621168831,0.8009899870736109,0.9856556022422338,0.003169458367075606,0.68,0.32,1.0,0.0004463110809613592,0.0005196807588269375,0.07199223566561287,0.7410644201173732,0.01,11.960000038146973,13.1899995803833,1.1028427707619721,,,,,,,,,
35,2006-09-05,26.004460434149827,25.87626068763732,98.19097900390625,25.937400762525186,10324529.640721103,206.99309318913646,1.0026342990364345,0.29536223212259033,194.67494912837964,-27.18095043601937,1.261240648643443,-13.241727406498613,0.834336338692317,0.9867768580264393,0.0016339365810580375,0.72,0.28,1.0,0.0004175843046061828,0.00048164026069725586,0.07193812311155832,0.7356172020133954,0.01,12.630000114440918,13.359999656677246,1.0577988547602355,,,,,,,,,
36,2006-09-06,26.09829711714566,25.933142849153686,97.3259048461914,26.08834747956482,10704281.131403422,206.32681632138795,1.0009733479055205,0.27936432811162737,208.84500746305267,-7.5805847889978395,-0.13773753168080652,-12.364889683772324,0.7797687767765943,0.9956208682950005,0.01569876295826589,0.72,0.24,0.96,0.0004820702606209525,0.0004463880664586226,0.06954480427262691,0.6580778494019839,0.0,13.739999771118164,14.319999694824219,1.0422125133455409,,,,,,,,,
37,2006-09-07,26.10089236973061,25.857014612464024,96.87852478027344,25.998941621064148,17245218.640526034,205.97757783348888,0.9996371154297244,0.2502072634472757,208.71705941609358,105.09877228338497,-0.1690309776390099,-6.9426856020310845,0.6913917718250442,1.0002169206945655,0.016014944230455797,0.72,0.2,0.92,0.0004472054560706781,0.0004911420192715939,0.06792184256359392,0.5528011413825574,0.0,13.880000114440918,14.470000267028809,1.042507215253842,,,,,,,,,
38,2006-09-08,26.004839222143925,25.87925916048842,97.15442657470703,25.929092132057974,8989130.54316833,249.26818773982347,0.9997887609570816,0.23282187621241718,221.47989233880838,-25.968131305810083,0.12296965425006007,-8.320652294259737,0.6369450208259366,0.997439556531103,0.00907976344813477,0.72,0.16,0.88,0.0004150881760157095,0.00045586931504676994,0.06641480669092042,0.5450911106556626,0.0014630825725701294,13.15999984741211,14.1899995803833,1.078267457820202,,,,,,,,,
39,2006-09-11,26.024714946532026,25.78376246949843,97.2513656616211,25.85943404780389,13639945.340163575,227.70106421664772,1.0000191932674478,0.22094996153322236,228.3311592454895,2.3472588245137658,0.5009225840679749,-6.12283581117826,0.594987720355176,0.9965267744666583,0.0013157609224343503,0.72,0.12,0.84,0.0003851444478571208,0.0005195074371240273,0.0722797863932552,0.6141081296724864,0.001977066463406966,12.989999771118164,14.199999809265137,1.093148580405465,,,,,,,,,
40,2006-09-12,25.998536343638964,25.708655569797802,98.20590209960938,25.7461236031374,13779303.52392973,185.21538952942086,1.0014215740344448,0.23302393031583477,220.11912497391444,18.643667559654155,1.5734760302172166,-4.25853163298305,0.6336344403459413,0.9874889173785387,-0.013548709901733957,0.92,0.08,1.0,0.0003573184181376912,0.0005578215467737189,0.08276662935903557,0.6183183267305897,0.006399159407002637,11.920000076293945,13.520000457763672,1.1342282190628294,,,,,,,,,
41,2006-09-13,26.014130713818474,25.831473472685268,98.60111236572266,25.855041375557743,12353697.523522332,187.46024180909748,1.0014070225011797,0.2512070551813572,199.85329718050417,47.887577197707074,1.856579896545449,-3.701443478007141,0.6888653962293575,0.9845969915093613,-0.030865116094972223,0.96,0.04,1.0,0.0003469679988639115,0.0005171189167724748,0.09092002182150002,0.7009181367838562,0.007914466141983469,11.180000305175781,13.34000015258789,1.1932021277684703,,,,,,,,,
42,2006-09-14,25.970923742266297,25.874690418252158,98.60856628417969,25.915934127603716,11352537.605337633,187.46534327745556,1.0012393763438394,0.26577906265671347,187.47093887335936,8.232518573556865,1.3800266752760477,-3.885457240263621,0.7246481227605475,0.9854806451945757,-0.03932046531305744,0.92,0.08,1.0,0.0003215756921044698,0.00047927438295727686,0.09849102910807417,0.7744441026883092,0.007943005739135861,11.550000190734863,13.550000190734863,1.1731601703006336,,,,,,,,,
43,2006-09-15,26.053577945915908,25.913852775229724,98.84005737304688,26.037834053244193,15094721.684088446,187.6233929728616,1.0025475441730727,0.2824787590153129,188.23064758920785,22.781719965304774,1.5012912555805418,-1.5349129478268653,0.7631060948905074,0.984451007356609,-0.034285965252301764,0.96,0.04,1.0,0.0003811229376789167,0.00044427503631275846,0.09692103345403132,0.7839828185046493,0.008852115139856252,11.760000228881836,13.40999984741211,1.1403060872803366,,,,,,,,,
44,2006-09-18,26.018089424424904,25.872659035540007,98.97483825683594,25.900172568707397,12607954.667563884,187.71507359020623,1.0031429343013372,0.2988952347721987,188.29521282437003,26.738805916490378,1.5774583879705282,-1.2975388345304517,0.7952910734398213,0.9839809278660807,-0.026231475478123656,0.96,0.04,1.0,0.000353238941717667,0.00045307467638548466,0.09884220948159768,0.7869289015253704,0.009380511230427132,11.779999732971191,13.399999618530273,1.1375212158133454,,,,,,,,,
45,2006-09-19,26.032005142367886,25.823166416291375,98.72766876220703,26.030033037163964,18143221.343874082,187.54675262788905,1.0024452343436439,0.3025897191834893,188.8691398778768,143.32431459626451,1.339294139832426,2.3301255101703626,0.7911353863602791,0.9867613285426219,-0.011597558903606142,0.92,0.04,0.96,0.0003273793709733231,0.0004694364962392145,0.10451640841380173,0.6879737851501824,0.007176067545984983,11.979999542236328,13.550000190734863,1.131051812060876,,,,,,,,,
46,2006-09-20,26.01991392648792,25.880768690458996,99.25198364257812,25.91800486589112,14738300.413874952,187.90281093663677,1.0030676218290453,0.3167092009493836,188.22411193022367,52.85634363943406,1.2728353531607426,2.997603874174773,0.8213339774288576,0.9847165741272015,-0.005989406170687772,0.72,0.28,1.0,0.00030354786832972435,0.00043526397929697193,0.10978530742227692,0.696728517633561,0.00937193248375554,11.390000343322754,13.279999732971191,1.1659349721404026,,,,,,,,,
47,2006-09-21,26.142255926333615,25.880340685279574,98.77262878417969,26.11468605911162,17513342.185827978,169.58679422180887,1.0013055314903399,0.30873896416179253,182.9667271459213,69.62847505181632,0.5923658020053942,5.0636349271210115,0.7965459457575319,0.9912207626753258,0.0070734161049443856,0.72,0.24,0.96,0.00040335774074042307,0.00040341102409899505,0.10194821727719029,0.6586609906054696,0.005370046430450346,12.25,13.609999656677246,1.111020380136918,,,,,,,,,
48,2006-09-22,26.010437015672462,25.876119673264377,98.4729995727539,26.00846282441321,13030265.734826691,169.40106347582412,1.000250998660396,0.290385005055207,177.31321028232898,21.7294797742136,1.1786119310940972,4.035308934722806,0.743687747828497,0.9947556886918764,0.0012605451653620037,0.72,0.2,0.92,0.00037406830000939165,0.00037832237092788503,0.09507006403293632,0.5959846593325984,0.003081066124546694,12.59000015258789,14.09000015258789,1.1191421748864454,,,,,,,,,
49,2006-09-25,26.041487974872886,25.68864826336726,99.22950744628906,25.821941603794816,18092629.223281484,162.37546660518373,1.0012224598737878,0.29223012383496694,167.438104447652,4.913887149937587,2.4267325202853787,6.0251813293211445,0.7551003022591443,0.9888348520659033,-0.01270058183843048,0.72,0.16,0.88,0.0003469765664210361,0.0005374672404650691,0.10366356360709782,0.6120937717500626,0.006979248927032837,12.119999885559082,13.460000038146973,1.1105610697393236,,,,,,,,,
50,2006-09-26,25.972846882152776,25.739555475820147,100.05343627929688,25.758997415155687,14378905.646173097,162.8537436486602,1.0023598987436135,0.31097489230893943,164.5385603382426,59.958803324988466,2.9839193197858527,5.427377188152942,0.821923962996873,0.9830542108575409,-0.021892683381906863,0.88,0.12,1.0,0.00032164633656342554,0.0004982306750614106,0.1116432417831049,0.6724795968180771,0.01,11.529999732971191,13.100000381469727,1.1361665815142181,,,,,,,,,
51,2006-09-27,26.013617308213107,25.87769544091021,100.1733169555664,25.920414165330335,16006267.710197682,162.92267674717192,1.0024880283645283,0.32780113149173784,163.14064683971827,17.348473993266957,3.004534973947847,5.783736273610791,0.8742226242284264,0.983800303897257,-0.018384915991234152,0.92,0.08,1.0,0.00033840847458919016,0.0004616016819379164,0.11466797838338716,0.7563330726449231,0.01,11.579999923706055,13.220000267028809,1.1416235193547297,,,,,,,,,
52,2006-09-28,26.027232764334045,25.88931568657854,100.1358413696289,25.978670872220267,11382421.892548349,162.90114548418717,1.0025897737817253,0.3395633605519304,163.86681728162182,-17.394795224728547,1.9651968249953153,3.4565378328748073,0.9018942688047293,0.985750984879449,-0.031553916753789935,0.92,0.04,0.96,0.000327012785256003,0.00042769055249777886,0.11600601229449342,0.7026802664097848,0.009612064995167773,11.720000267028809,13.289999961853027,1.1339590152775856,,,,,,,,,
53,2006-09-29,26.038944729616073,25.94951596166544,100.05343627929688,26.011727794400397,9325068.116330616,162.8537436486602,1.0018838176368248,0.34570237307218477,164.00177976149925,-24.515975087013317,1.4729285286228673,0.34900364470275447,0.9064294656714359,0.9875639138295949,-0.02339978093452899,0.88,0.04,0.92,0.0003146273919078787,0.00039637270752091363,0.11593217558966051,0.649083484213557,0.008508686376696727,11.979999542236328,13.449999809265137,1.1227045344906916,,,,,,,,,
54,2006-10-02,26.115311358753978,25.9435890155018,99.6789321899414,26.058719687651003,10086172.949683376,162.63733039332712,1.001600440618471,0.33547984181500484,164.2534829070518,-11.154903860955717,1.085469494280076,-1.7375078335323666,0.8694070787026704,0.9915498923477315,0.010281282016443072,0.56,0.32,0.88,0.0003668999608102632,0.00036742787410363624,0.10770265639228845,0.5905021127689339,0.003884076495745517,12.569999694824219,13.59000015258789,1.0811456231127565,,,,,,,,,
55,2006-10-03,26.06826823256329,25.83069954484127,99.8886489868164,25.877435391567882,14236211.475952877,162.7587185674526,1.0021429624720148,0.3314732274067796,163.72678009299992,-5.687486169688951,1.060897415115702,-0.8470557085183221,0.8472727180932215,0.9901426070028121,0.028055763093782105,0.56,0.28,0.84,0.00034023760640375345,0.00045181439287841766,0.11007179036103222,0.5946795779848808,0.0052932441477150805,12.239999771118164,13.5,1.1029411970950331,,,,,,,,,
56,2006-10-04,25.984356390556695,25.614801452104167,101.0571060180664,25.643671784420153,15569537.634150567,140.54521913809046,1.0030019446177159,0.351745035877722,154.9366785374163,23.489797073952534,2.103835477686827,0.6447100666906809,0.9138325656461204,0.9807987039154026,0.00243810739758743,0.76,0.24,1.0,0.000315411487175278,0.000630946233233231,0.1260252455995744,0.6036246394059601,0.01,11.859999656677246,13.239999771118164,1.1163575172334823,,,,,,,,,
57,2006-10-05,26.01314451103467,25.886353504639718,101.25184631347656,25.919011261199717,11623577.859119706,140.6395478919929,1.0022969011054537,0.37119229671403203,148.14826312313218,-35.93432148120534,2.556707337381987,-0.546855822990123,0.9707182749377338,0.9828397859109669,0.0007106428462897441,0.8,0.2,1.0,0.0003203884925991496,0.000584464499461557,0.1378694494665428,0.5970255881725535,0.01,11.979999542236328,13.279999732971191,1.1085142103847017,,,,,,,,,
